# l                Dl               -dDl             +dDl             
  1.88700000e+03   2.32544137e+02   2.94509018e+01   2.94509018e+01
  1.88800000e+03   2.62031288e+02   2.94724745e+01   2.94724745e+01
  1.88900000e+03   2.68780545e+02   2.94946160e+01   2.94946160e+01
  1.89000000e+03   2.64014720e+02   2.95173118e+01   2.95173118e+01
  1.89100000e+03   2.01066806e+02   2.95405661e+01   2.95405661e+01
  1.89200000e+03   2.93024316e+02   2.95643874e+01   2.95643874e+01
  1.89300000e+03   2.72316204e+02   2.95887802e+01   2.95887802e+01
  1.89400000e+03   2.35901015e+02   2.96137457e+01   2.96137457e+01
  1.89500000e+03   2.53809898e+02   2.96392689e+01   2.96392689e+01
  1.89600000e+03   2.54065142e+02   2.96653871e+01   2.96653871e+01
  1.89700000e+03   2.01325678e+02   2.96920818e+01   2.96920818e+01
  1.89800000e+03   2.40866849e+02   2.97193580e+01   2.97193580e+01
  1.89900000e+03   2.53936180e+02   2.97472111e+01   2.97472111e+01
  1.90000000e+03   2.66351030e+02   2.97756583e+01   2.97756583e+01
  1.90100000e+03   2.58244111e+02   2.98047292e+01   2.98047292e+01
  1.90200000e+03   3.13968497e+02   2.98343423e+01   2.98343423e+01
  1.90300000e+03   2.02992338e+02   2.98645484e+01   2.98645484e+01
  1.90400000e+03   2.12638679e+02   2.98953815e+01   2.98953815e+01
  1.90500000e+03   2.65160418e+02   2.99267565e+01   2.99267565e+01
  1.90600000e+03   1.96289015e+02   2.99587111e+01   2.99587111e+01
  1.90700000e+03   2.49541091e+02   2.99912961e+01   2.99912961e+01
  1.90800000e+03   2.73480883e+02   3.00244237e+01   3.00244237e+01
  1.90900000e+03   2.46953067e+02   3.00581379e+01   3.00581379e+01
  1.91000000e+03   2.75434098e+02   3.00924643e+01   3.00924643e+01
  1.91100000e+03   2.65282805e+02   3.01273363e+01   3.01273363e+01
  1.91200000e+03   2.60210474e+02   3.01628341e+01   3.01628341e+01
  1.91300000e+03   2.09655020e+02   3.01988724e+01   3.01988724e+01
  1.91400000e+03   2.85212959e+02   3.02355270e+01   3.02355270e+01
  1.91500000e+03   2.74130192e+02   3.02727263e+01   3.02727263e+01
  1.91600000e+03   2.56121500e+02   3.03105394e+01   3.03105394e+01
  1.91700000e+03   2.52750860e+02   3.03489246e+01   3.03489246e+01
  1.91800000e+03   2.30109916e+02   3.03878536e+01   3.03878536e+01
  1.91900000e+03   2.30089111e+02   3.04273923e+01   3.04273923e+01
  1.92000000e+03   2.56305426e+02   3.04675011e+01   3.04675011e+01
  1.92100000e+03   3.05482098e+02   3.05081390e+01   3.05081390e+01
  1.92200000e+03   2.73214439e+02   3.05493806e+01   3.05493806e+01
  1.92300000e+03   2.32068350e+02   3.05911926e+01   3.05911926e+01
  1.92400000e+03   2.64055823e+02   3.06335526e+01   3.06335526e+01
  1.92500000e+03   2.07100883e+02   3.06764791e+01   3.06764791e+01
  1.92600000e+03   2.40731564e+02   3.07199198e+01   3.07199198e+01
  1.92700000e+03   3.00233371e+02   3.07639570e+01   3.07639570e+01
  1.92800000e+03   2.81316081e+02   3.08085399e+01   3.08085399e+01
  1.92900000e+03   2.65582094e+02   3.08536774e+01   3.08536774e+01
  1.93000000e+03   2.53188240e+02   3.08993565e+01   3.08993565e+01
  1.93100000e+03   2.89222349e+02   3.09455695e+01   3.09455695e+01
  1.93200000e+03   2.18352469e+02   3.09923328e+01   3.09923328e+01
  1.93300000e+03   1.43476967e+02   3.10396339e+01   3.10396339e+01
  1.93400000e+03   2.31898841e+02   3.10874688e+01   3.10874688e+01
  1.93500000e+03   1.94889426e+02   3.11358264e+01   3.11358264e+01
  1.93600000e+03   2.81520327e+02   3.11847188e+01   3.11847188e+01
  1.93700000e+03   2.72856269e+02   3.12341321e+01   3.12341321e+01
  1.93800000e+03   2.47082742e+02   3.12840590e+01   3.12840590e+01
  1.93900000e+03   2.48624995e+02   3.13345243e+01   3.13345243e+01
  1.94000000e+03   2.67522578e+02   3.13854664e+01   3.13854664e+01
  1.94100000e+03   2.75268848e+02   3.14369081e+01   3.14369081e+01
  1.94200000e+03   2.44830165e+02   3.14888352e+01   3.14888352e+01
  1.94300000e+03   2.08216950e+02   3.15412641e+01   3.15412641e+01
  1.94400000e+03   2.91331190e+02   3.15942143e+01   3.15942143e+01
  1.94500000e+03   2.10051645e+02   3.16476193e+01   3.16476193e+01
  1.94600000e+03   1.63568879e+02   3.17014800e+01   3.17014800e+01
  1.94700000e+03   2.51626127e+02   3.17558630e+01   3.17558630e+01
  1.94800000e+03   2.09791109e+02   3.18106532e+01   3.18106532e+01
  1.94900000e+03   1.97538947e+02   3.18659339e+01   3.18659339e+01
  1.95000000e+03   2.42931750e+02   3.19216869e+01   3.19216869e+01
  1.95100000e+03   2.18266867e+02   3.19778637e+01   3.19778637e+01
  1.95200000e+03   2.26934862e+02   3.20345119e+01   3.20345119e+01
  1.95300000e+03   2.49388016e+02   3.20915720e+01   3.20915720e+01
  1.95400000e+03   2.35529421e+02   3.21491004e+01   3.21491004e+01
  1.95500000e+03   2.61229264e+02   3.22070155e+01   3.22070155e+01
  1.95600000e+03   2.05546033e+02   3.22653953e+01   3.22653953e+01
  1.95700000e+03   2.73064542e+02   3.23241504e+01   3.23241504e+01
  1.95800000e+03   1.82572653e+02   3.23833559e+01   3.23833559e+01
  1.95900000e+03   2.69594740e+02   3.24429332e+01   3.24429332e+01
  1.96000000e+03   1.77783761e+02   3.25029415e+01   3.25029415e+01
  1.96100000e+03   2.65422500e+02   3.25633560e+01   3.25633560e+01
  1.96200000e+03   2.77327542e+02   3.26241085e+01   3.26241085e+01
  1.96300000e+03   2.41745911e+02   3.26852908e+01   3.26852908e+01
  1.96400000e+03   2.44373279e+02   3.27468408e+01   3.27468408e+01
  1.96500000e+03   2.92599538e+02   3.28087372e+01   3.28087372e+01
  1.96600000e+03   1.65565584e+02   3.28710290e+01   3.28710290e+01
  1.96700000e+03   1.74333768e+02   3.29336901e+01   3.29336901e+01
  1.96800000e+03   2.72289237e+02   3.29966873e+01   3.29966873e+01
  1.96900000e+03   2.39458637e+02   3.30600581e+01   3.30600581e+01
  1.97000000e+03   1.93883866e+02   3.31237178e+01   3.31237178e+01
  1.97100000e+03   2.49771627e+02   3.31877588e+01   3.31877588e+01
  1.97200000e+03   2.72362516e+02   3.32521247e+01   3.32521247e+01
  1.97300000e+03   1.76742152e+02   3.33168270e+01   3.33168270e+01
  1.97400000e+03   2.18834892e+02   3.33818327e+01   3.33818327e+01
  1.97500000e+03   2.39716769e+02   3.34471534e+01   3.34471534e+01
  1.97600000e+03   2.42153538e+02   3.35127788e+01   3.35127788e+01
  1.97700000e+03   2.47893099e+02   3.35787064e+01   3.35787064e+01
  1.97800000e+03   2.08794009e+02   3.36449233e+01   3.36449233e+01
  1.97900000e+03   1.90878938e+02   3.37114204e+01   3.37114204e+01
  1.98000000e+03   2.89006560e+02   3.37782047e+01   3.37782047e+01
  1.98100000e+03   2.43804406e+02   3.38452452e+01   3.38452452e+01
  1.98200000e+03   1.70635385e+02   3.39125703e+01   3.39125703e+01
  1.98300000e+03   1.79989560e+02   3.39801506e+01   3.39801506e+01
  1.98400000e+03   2.37320503e+02   3.40480132e+01   3.40480132e+01
  1.98500000e+03   2.49395513e+02   3.41160976e+01   3.41160976e+01
  1.98600000e+03   1.78133270e+02   3.41844181e+01   3.41844181e+01
  1.98700000e+03   1.94476849e+02   3.42529693e+01   3.42529693e+01
  1.98800000e+03   2.78791840e+02   3.43217547e+01   3.43217547e+01
  1.98900000e+03   2.95562897e+02   3.43908063e+01   3.43908063e+01
  1.99000000e+03   1.49016508e+02   3.44600327e+01   3.44600327e+01
  1.99100000e+03   2.39168783e+02   3.45295437e+01   3.45295437e+01
  1.99200000e+03   1.85043934e+02   3.45992365e+01   3.45992365e+01
  1.99300000e+03   1.74708743e+02   3.46691829e+01   3.46691829e+01
  1.99400000e+03   2.35267045e+02   3.47392181e+01   3.47392181e+01
  1.99500000e+03   2.85935473e+02   3.48148267e+01   3.48148267e+01
  1.99600000e+03   2.27476506e+02   3.48852499e+01   3.48852499e+01
  1.99700000e+03   3.04441995e+02   3.64616511e+01   3.64616511e+01
  1.99800000e+03   2.63870323e+02   3.65320740e+01   3.65320740e+01
  1.99900000e+03   2.30065630e+02   3.66464261e+01   3.66464261e+01
  2.00000000e+03   2.98967996e+02   3.67171661e+01   3.67171661e+01
  2.00100000e+03   2.81108045e+02   3.67881889e+01   3.67881889e+01
  2.00200000e+03   2.53521397e+02   3.68592220e+01   3.68592220e+01
  2.00300000e+03   2.18958049e+02   3.69303633e+01   3.69303633e+01
  2.00400000e+03   2.66846724e+02   3.70016554e+01   3.70016554e+01
  2.00500000e+03   2.03563673e+02   3.70731198e+01   3.70731198e+01
  2.00600000e+03   2.19272829e+02   3.71446325e+01   3.71446325e+01
  2.00700000e+03   2.36313724e+02   3.72163369e+01   3.72163369e+01
  2.00800000e+03   2.07332829e+02   3.72881371e+01   3.72881371e+01
  2.00900000e+03   2.41375434e+02   3.73600152e+01   3.73600152e+01
  2.01000000e+03   1.93019602e+02   3.74320434e+01   3.74320434e+01
  2.01100000e+03   1.56936753e+02   3.75041663e+01   3.75041663e+01
  2.01200000e+03   2.36432263e+02   3.75763398e+01   3.75763398e+01
  2.01300000e+03   2.47009551e+02   3.76486574e+01   3.76486574e+01
  2.01400000e+03   1.90283177e+02   3.77210586e+01   3.77210586e+01
  2.01500000e+03   2.13442522e+02   3.77935433e+01   3.77935433e+01
  2.01600000e+03   2.39656667e+02   3.78660610e+01   3.78660610e+01
  2.01700000e+03   2.11706900e+02   3.79387054e+01   3.79387054e+01
  2.01800000e+03   2.93129183e+02   3.80114091e+01   3.80114091e+01
  2.01900000e+03   2.86255373e+02   3.80841827e+01   3.80841827e+01
  2.02000000e+03   2.18778100e+02   3.81570184e+01   3.81570184e+01
  2.02100000e+03   1.95118921e+02   3.82299163e+01   3.82299163e+01
  2.02200000e+03   1.88752635e+02   3.83028652e+01   3.83028652e+01
  2.02300000e+03   2.75177462e+02   3.83758697e+01   3.83758697e+01
  2.02400000e+03   1.72055491e+02   3.84489260e+01   3.84489260e+01
  2.02500000e+03   2.18535467e+02   3.85220288e+01   3.85220288e+01
  2.02600000e+03   2.34597093e+02   3.85951699e+01   3.85951699e+01
  2.02700000e+03   2.77290723e+02   3.86683626e+01   3.86683626e+01
  2.02800000e+03   2.29220117e+02   3.87415795e+01   3.87415795e+01
  2.02900000e+03   2.72239577e+02   3.88148361e+01   3.88148361e+01
  2.03000000e+03   2.23351951e+02   3.88881242e+01   3.88881242e+01
  2.03100000e+03   2.28479259e+02   3.89614287e+01   3.89614287e+01
  2.03200000e+03   2.34468508e+02   3.90347798e+01   3.90347798e+01
  2.03300000e+03   2.20237536e+02   3.91081367e+01   3.91081367e+01
  2.03400000e+03   2.31147735e+02   3.91815182e+01   3.91815182e+01
  2.03500000e+03   3.32404436e+02   3.92549679e+01   3.92549679e+01
  2.03600000e+03   2.54474079e+02   3.93283797e+01   3.93283797e+01
  2.03700000e+03   2.03064870e+02   3.94018009e+01   3.94018009e+01
  2.03800000e+03   2.65054841e+02   3.94752401e+01   3.94752401e+01
  2.03900000e+03   2.09646447e+02   3.95487382e+01   3.95487382e+01
  2.04000000e+03   1.83461509e+02   3.96221953e+01   3.96221953e+01
  2.04100000e+03   2.18249412e+02   3.96956631e+01   3.96956631e+01
  2.04200000e+03   1.93723968e+02   3.97691280e+01   3.97691280e+01
  2.04300000e+03   2.39565568e+02   3.98426490e+01   3.98426490e+01
  2.04400000e+03   2.55981660e+02   3.99161254e+01   3.99161254e+01
  2.04500000e+03   1.99850489e+02   3.99896053e+01   3.99896053e+01
  2.04600000e+03   2.51138335e+02   4.00631400e+01   4.00631400e+01
  2.04700000e+03   2.34002462e+02   4.01366022e+01   4.01366022e+01
  2.04800000e+03   2.37767543e+02   4.02101396e+01   4.02101396e+01
  2.04900000e+03   2.25835743e+02   4.02836147e+01   4.02836147e+01
  2.05000000e+03   2.33566687e+02   4.03571378e+01   4.03571378e+01
  2.05100000e+03   2.00534731e+02   4.04305968e+01   4.04305968e+01
  2.05200000e+03   2.12593522e+02   4.05040961e+01   4.05040961e+01
  2.05300000e+03   1.99620147e+02   4.05775585e+01   4.05775585e+01
  2.05400000e+03   2.29382296e+02   4.06510421e+01   4.06510421e+01
  2.05500000e+03   1.83008828e+02   4.07244791e+01   4.07244791e+01
  2.05600000e+03   2.05359728e+02   4.07979428e+01   4.07979428e+01
  2.05700000e+03   2.56271541e+02   4.08713880e+01   4.08713880e+01
  2.05800000e+03   1.98273439e+02   4.09448581e+01   4.09448581e+01
  2.05900000e+03   1.96691262e+02   4.10183404e+01   4.10183404e+01
  2.06000000e+03   2.16144464e+02   4.10917195e+01   4.10917195e+01
  2.06100000e+03   2.52636284e+02   4.11652185e+01   4.11652185e+01
  2.06200000e+03   2.60085409e+02   4.12386723e+01   4.12386723e+01
  2.06300000e+03   2.49800971e+02   4.13121015e+01   4.13121015e+01
  2.06400000e+03   1.79440592e+02   4.13855513e+01   4.13855513e+01
  2.06500000e+03   2.01167562e+02   4.14590515e+01   4.14590515e+01
  2.06600000e+03   1.56890783e+02   4.15325150e+01   4.15325150e+01
  2.06700000e+03   2.34350342e+02   4.16059293e+01   4.16059293e+01
  2.06800000e+03   2.58730699e+02   4.16794094e+01   4.16794094e+01
  2.06900000e+03   2.25326697e+02   4.17529007e+01   4.17529007e+01
  2.07000000e+03   2.63641825e+02   4.18263934e+01   4.18263934e+01
  2.07100000e+03   2.59196633e+02   4.18998827e+01   4.18998827e+01
  2.07200000e+03   1.19100750e+02   4.19734016e+01   4.19734016e+01
  2.07300000e+03   2.33277551e+02   4.20468688e+01   4.20468688e+01
  2.07400000e+03   2.34537458e+02   4.21204012e+01   4.21204012e+01
  2.07500000e+03   1.53853425e+02   4.21939517e+01   4.21939517e+01
  2.07600000e+03   2.22989004e+02   4.22675157e+01   4.22675157e+01
  2.07700000e+03   2.32851306e+02   4.23411004e+01   4.23411004e+01
  2.07800000e+03   1.68654595e+02   4.24147089e+01   4.24147089e+01
  2.07900000e+03   1.36386158e+02   4.24883608e+01   4.24883608e+01
  2.08000000e+03   2.54891089e+02   4.25620263e+01   4.25620263e+01
  2.08100000e+03   1.52485015e+02   4.26357336e+01   4.26357336e+01
  2.08200000e+03   1.98119829e+02   4.27094443e+01   4.27094443e+01
  2.08300000e+03   2.29813326e+02   4.27832298e+01   4.27832298e+01
  2.08400000e+03   2.34178496e+02   4.28570337e+01   4.28570337e+01
  2.08500000e+03   1.98446120e+02   4.29309337e+01   4.29309337e+01
  2.08600000e+03   1.91354479e+02   4.30048080e+01   4.30048080e+01
  2.08700000e+03   2.04176203e+02   4.30787576e+01   4.30787576e+01
  2.08800000e+03   2.33577154e+02   4.31527551e+01   4.31527551e+01
  2.08900000e+03   2.71407573e+02   4.32267745e+01   4.32267745e+01
  2.09000000e+03   2.23891240e+02   4.33008578e+01   4.33008578e+01
  2.09100000e+03   2.20987490e+02   4.33750281e+01   4.33750281e+01
  2.09200000e+03   2.35957910e+02   4.34493065e+01   4.34493065e+01
  2.09300000e+03   1.24528827e+02   4.35235902e+01   4.35235902e+01
  2.09400000e+03   2.16493773e+02   4.35979445e+01   4.35979445e+01
  2.09500000e+03   2.54263670e+02   4.36723856e+01   4.36723856e+01
  2.09600000e+03   2.24282222e+02   4.37469748e+01   4.37469748e+01
  2.09700000e+03   2.51983044e+02   4.38215693e+01   4.38215693e+01
  2.09800000e+03   2.19741952e+02   4.38962611e+01   4.38962611e+01
  2.09900000e+03   2.62179097e+02   4.39711108e+01   4.39711108e+01
  2.10000000e+03   2.06981656e+02   4.40459969e+01   4.40459969e+01
  2.10100000e+03   1.70045207e+02   4.41209771e+01   4.41209771e+01
  2.10200000e+03   1.34849373e+02   4.41961156e+01   4.41961156e+01
  2.10300000e+03   2.27408398e+02   4.42713045e+01   4.42713045e+01
  2.10400000e+03   2.61518949e+02   4.43466671e+01   4.43466671e+01
  2.10500000e+03   1.39149685e+02   4.44220700e+01   4.44220700e+01
  2.10600000e+03   1.93242848e+02   4.44976778e+01   4.44976778e+01
  2.10700000e+03   1.82582972e+02   4.45733207e+01   4.45733207e+01
  2.10800000e+03   1.04640800e+02   4.46491635e+01   4.46491635e+01
  2.10900000e+03   1.75045884e+02   4.47250618e+01   4.47250618e+01
  2.11000000e+03   1.46718189e+02   4.48011837e+01   4.48011837e+01
  2.11100000e+03   1.90108225e+02   4.48773573e+01   4.48773573e+01
  2.11200000e+03   1.55767718e+02   4.49537674e+01   4.49537674e+01
  2.11300000e+03   2.55868980e+02   4.50302505e+01   4.50302505e+01
  2.11400000e+03   1.73794010e+02   4.51069532e+01   4.51069532e+01
  2.11500000e+03   2.03194653e+02   4.51837399e+01   4.51837399e+01
  2.11600000e+03   2.07494211e+02   4.52607712e+01   4.52607712e+01
  2.11700000e+03   2.55049120e+02   4.53379473e+01   4.53379473e+01
  2.11800000e+03   1.34218536e+02   4.54152738e+01   4.54152738e+01
  2.11900000e+03   2.48668764e+02   4.54927646e+01   4.54927646e+01
  2.12000000e+03   2.31328942e+02   4.55705304e+01   4.55705304e+01
  2.12100000e+03   1.80914986e+02   4.56483705e+01   4.56483705e+01
  2.12200000e+03   1.91586262e+02   4.57264962e+01   4.57264962e+01
  2.12300000e+03   1.98337137e+02   4.58047831e+01   4.58047831e+01
  2.12400000e+03   2.18004635e+02   4.58833021e+01   4.58833021e+01
  2.12500000e+03   2.47211218e+02   4.59619614e+01   4.59619614e+01
  2.12600000e+03   2.33082806e+02   4.60408822e+01   4.60408822e+01
  2.12700000e+03   1.46108481e+02   4.61200325e+01   4.61200325e+01
  2.12800000e+03   1.99434902e+02   4.61993964e+01   4.61993964e+01
  2.12900000e+03   2.88847355e+02   4.62789270e+01   4.62789270e+01
  2.13000000e+03   1.51179397e+02   4.63587531e+01   4.63587531e+01
  2.13100000e+03   1.88552647e+02   4.64388176e+01   4.64388176e+01
  2.13200000e+03   1.35712168e+02   4.65191282e+01   4.65191282e+01
  2.13300000e+03   2.04114224e+02   4.65996820e+01   4.65996820e+01
  2.13400000e+03   1.51962259e+02   4.66804893e+01   4.66804893e+01
  2.13500000e+03   1.60886407e+02   4.67615565e+01   4.67615565e+01
  2.13600000e+03   1.35075189e+02   4.68428984e+01   4.68428984e+01
  2.13700000e+03   1.83161819e+02   4.69245035e+01   4.69245035e+01
  2.13800000e+03   2.57833025e+02   4.70063836e+01   4.70063836e+01
  2.13900000e+03   8.46774950e+01   4.70885109e+01   4.70885109e+01
  2.14000000e+03   2.46427378e+02   4.71709677e+01   4.71709677e+01
  2.14100000e+03   1.75309122e+02   4.72537011e+01   4.72537011e+01
  2.14200000e+03   1.22229675e+02   4.73367236e+01   4.73367236e+01
  2.14300000e+03   2.77854377e+02   4.74200266e+01   4.74200266e+01
  2.14400000e+03   2.49141174e+02   4.75036530e+01   4.75036530e+01
  2.14500000e+03   2.00275931e+02   4.75875896e+01   4.75875896e+01
  2.14600000e+03   2.30998526e+02   4.76718303e+01   4.76718303e+01
  2.14700000e+03   2.16061346e+02   4.77563926e+01   4.77563926e+01
  2.14800000e+03   1.91084118e+02   4.78412682e+01   4.78412682e+01
  2.14900000e+03   1.99174560e+02   4.79264849e+01   4.79264849e+01
  2.15000000e+03   1.78177656e+02   4.80120203e+01   4.80120203e+01
  2.15100000e+03   1.22683786e+02   4.80978881e+01   4.80978881e+01
  2.15200000e+03   1.16978493e+02   4.81841849e+01   4.81841849e+01
  2.15300000e+03   1.48315410e+02   4.82707397e+01   4.82707397e+01
  2.15400000e+03   1.89027795e+02   4.83576666e+01   4.83576666e+01
  2.15500000e+03   1.40934848e+02   4.84449105e+01   4.84449105e+01
  2.15600000e+03   2.22071970e+02   4.85326247e+01   4.85326247e+01
  2.15700000e+03   1.86112015e+02   4.86205711e+01   4.86205711e+01
  2.15800000e+03   1.16145614e+02   4.87089897e+01   4.87089897e+01
  2.15900000e+03   1.10522720e+02   4.87977032e+01   4.87977032e+01
  2.16000000e+03   1.55898221e+02   4.88868801e+01   4.88868801e+01
  2.16100000e+03   1.62203260e+02   4.89763247e+01   4.89763247e+01
  2.16200000e+03   1.54517697e+02   4.90662732e+01   4.90662732e+01
  2.16300000e+03   1.81642121e+02   4.91565984e+01   4.91565984e+01
  2.16400000e+03   2.56397658e+02   4.92472608e+01   4.92472608e+01
  2.16500000e+03   1.23670926e+02   4.93383106e+01   4.93383106e+01
  2.16600000e+03   1.09112066e+02   4.94298597e+01   4.94298597e+01
  2.16700000e+03   2.91077283e+02   4.95217292e+01   4.95217292e+01
  2.16800000e+03   1.58668834e+02   4.96140239e+01   4.96140239e+01
  2.16900000e+03   1.48203343e+02   4.97067960e+01   4.97067960e+01
  2.17000000e+03   1.82954864e+02   4.97999243e+01   4.97999243e+01
  2.17100000e+03   9.14470293e+01   4.98935405e+01   4.98935405e+01
  2.17200000e+03   1.33251078e+02   4.99875107e+01   4.99875107e+01
  2.17300000e+03   2.41802396e+02   5.00819875e+01   5.00819875e+01
  2.17400000e+03   1.82668741e+02   5.01768233e+01   5.01768233e+01
  2.17500000e+03   1.19314904e+02   5.02721706e+01   5.02721706e+01
  2.17600000e+03   9.37628195e+01   5.03678974e+01   5.03678974e+01
  2.17700000e+03   1.13715040e+02   5.04641339e+01   5.04641339e+01
  2.17800000e+03   2.36649857e+02   5.05607613e+01   5.05607613e+01
  2.17900000e+03   1.83399561e+02   5.06578702e+01   5.06578702e+01
  2.18000000e+03   1.16079910e+02   5.07554267e+01   5.07554267e+01
  2.18100000e+03   2.24260468e+02   5.08534542e+01   5.08534542e+01
  2.18200000e+03   1.21713450e+02   5.09519999e+01   5.09519999e+01
  2.18300000e+03   5.60661341e+01   5.10509404e+01   5.10509404e+01
  2.18400000e+03   8.89228264e+01   5.11503782e+01   5.11503782e+01
  2.18500000e+03   1.47807781e+02   5.12502807e+01   5.12502807e+01
  2.18600000e+03   1.64316939e+02   5.13506061e+01   5.13506061e+01
  2.18700000e+03   1.62048631e+02   5.14515962e+01   5.14515962e+01
  2.18800000e+03   1.00959556e+02   5.15528802e+01   5.15528802e+01
  2.18900000e+03   6.40614981e+01   5.16547577e+01   5.16547577e+01
  2.19000000e+03   1.84897958e+02   5.17570649e+01   5.17570649e+01
  2.19100000e+03   4.51797000e+01   5.18599603e+01   5.18599603e+01
  2.19200000e+03   5.43743602e+01   5.19632390e+01   5.19632390e+01
  2.19300000e+03   1.55790594e+02   5.20670504e+01   5.20670504e+01
  2.19400000e+03   1.50036099e+02   5.21713695e+01   5.21713695e+01
  2.19500000e+03   1.79551795e+02   5.22762857e+01   5.22762857e+01
  2.19600000e+03   1.45748112e+02   5.23815126e+01   5.23815126e+01
  2.19700000e+03   9.95148269e+01   5.24874402e+01   5.24874402e+01
  2.19800000e+03   1.38514695e+02   5.25937647e+01   5.25937647e+01
  2.19900000e+03   1.55899391e+02   5.27006907e+01   5.27006907e+01
  2.20000000e+03   1.90212746e+02   5.28080772e+01   5.28080772e+01
  2.20100000e+03   7.91916480e+01   5.29159422e+01   5.29159422e+01
  2.20200000e+03   1.55968889e+02   5.30243909e+01   5.30243909e+01
  2.20300000e+03   2.03939218e+02   5.31333380e+01   5.31333380e+01
  2.20400000e+03   1.47520690e+01   5.32428278e+01   5.32428278e+01
  2.20500000e+03   1.38197041e+02   5.33528405e+01   5.33528405e+01
  2.20600000e+03   2.18751788e+02   5.34633791e+01   5.34633791e+01
  2.20700000e+03   2.50910589e+02   5.35744457e+01   5.35744457e+01
  2.20800000e+03   1.07084646e+02   5.36860278e+01   5.36860278e+01
  2.20900000e+03   1.99766147e+02   5.37981935e+01   5.37981935e+01
  2.21000000e+03   8.50241594e+01   5.39108504e+01   5.39108504e+01
  2.21100000e+03   1.49010372e+02   5.40240695e+01   5.40240695e+01
  2.21200000e+03   1.05575526e+02   5.41378144e+01   5.41378144e+01
  2.21300000e+03   1.03601100e+02   5.42520982e+01   5.42520982e+01
  2.21400000e+03   1.65212656e+02   5.43669291e+01   5.43669291e+01
  2.21500000e+03   1.35808226e+02   5.44822866e+01   5.44822866e+01
  2.21600000e+03   1.29873092e+02   5.45982131e+01   5.45982131e+01
  2.21700000e+03   1.50490375e+02   5.47146341e+01   5.47146341e+01
  2.21800000e+03   1.59691296e+02   5.48316877e+01   5.48316877e+01
  2.21900000e+03   1.07371868e+02   5.49492385e+01   5.49492385e+01
  2.22000000e+03   1.52634611e+02   5.50673219e+01   5.50673219e+01
  2.22100000e+03   1.70922994e+02   5.51859606e+01   5.51859606e+01
  2.22200000e+03   1.42832723e+02   5.53051877e+01   5.53051877e+01
  2.22300000e+03   1.05642720e+02   5.54249421e+01   5.54249421e+01
  2.22400000e+03   1.29734579e+02   5.55453296e+01   5.55453296e+01
  2.22500000e+03   4.29227403e+01   5.56661540e+01   5.56661540e+01
  2.22600000e+03   1.08754822e+02   5.57876071e+01   5.57876071e+01
  2.22700000e+03   2.11674295e+02   5.59095878e+01   5.59095878e+01
  2.22800000e+03   1.41852373e+02   5.60321155e+01   5.60321155e+01
  2.22900000e+03   1.47783255e+02   5.61551260e+01   5.61551260e+01
  2.23000000e+03   5.10191271e+01   5.62788811e+01   5.62788811e+01
  2.23100000e+03   6.80259588e+01   5.64030221e+01   5.64030221e+01
  2.23200000e+03   1.30087678e+02   5.65277950e+01   5.65277950e+01
  2.23300000e+03   9.29450668e+01   5.66531549e+01   5.66531549e+01
  2.23400000e+03   2.10357428e+02   5.67790769e+01   5.67790769e+01
  2.23500000e+03   1.30936733e+02   5.69054740e+01   5.69054740e+01
  2.23600000e+03   4.25560149e+01   5.70324259e+01   5.70324259e+01
  2.23700000e+03   1.52565716e+02   5.71600520e+01   5.71600520e+01
  2.23800000e+03   1.23127743e+02   5.72882190e+01   5.72882190e+01
  2.23900000e+03   1.22635247e+02   5.74168426e+01   5.74168426e+01
  2.24000000e+03   1.19376899e+02   5.75460790e+01   5.75460790e+01
  2.24100000e+03   1.04795778e+02   5.76759301e+01   5.76759301e+01
  2.24200000e+03   1.54582988e+02   5.78062627e+01   5.78062627e+01
  2.24300000e+03   1.24128641e+02   5.79371656e+01   5.79371656e+01
  2.24400000e+03   1.41742660e+02   5.80686771e+01   5.80686771e+01
  2.24500000e+03   1.40197241e+02   5.82006290e+01   5.82006290e+01
  2.24600000e+03   2.26361841e+01   5.83332617e+01   5.83332617e+01
  2.24700000e+03   1.02362765e+02   5.84664313e+01   5.84664313e+01
  2.24800000e+03   1.10737922e+02   5.86001027e+01   5.86001027e+01
  2.24900000e+03   1.44039746e+02   5.87343768e+01   5.87343768e+01
  2.25000000e+03   2.20706707e+02   5.88691837e+01   5.88691837e+01
  2.25100000e+03   1.04200147e+02   5.90045543e+01   5.90045543e+01
  2.25200000e+03   7.86587479e+01   5.91405066e+01   5.91405066e+01
  2.25300000e+03   1.78676063e+02   5.92769121e+01   5.92769121e+01
  2.25400000e+03   9.47123621e+01   5.94140696e+01   5.94140696e+01
  2.25500000e+03   1.50916477e+02   5.95513880e+01   5.95513880e+01
  2.25600000e+03   1.71433623e+02   5.96897903e+01   5.96897903e+01
  2.25700000e+03   1.91352694e+02   5.98283079e+01   5.98283079e+01
  2.25800000e+03   3.70670205e+01   5.99677423e+01   5.99677423e+01
  2.25900000e+03   8.11777679e+01   6.01073668e+01   6.01073668e+01
  2.26000000e+03   1.30834593e+02   6.02478984e+01   6.02478984e+01
  2.26100000e+03   1.65158015e+02   6.03887354e+01   6.03887354e+01
  2.26200000e+03   2.97944790e+01   6.05302875e+01   6.05302875e+01
  2.26300000e+03   2.22633215e+02   6.06722470e+01   6.06722470e+01
